casm2-L02
Graph Created on: 2024-07-22 12:46:48.718
Recording on: 2024-07-22 12:48:14.176
2 msec/sample
3 channels
EMG
mV
Integrated EMG (est.)
mV-sec
Clench Force
kg
CH1	CH40	CH41	
61007 samples	61007 samples	61007 samples	
0.205078	0.0742615	5.5978	
-0.129395	0.0750305	5.5978	
-0.109253	0.0756348	5.5978	
0.0921631	0.0758362	5.5978	
0.0274658	0.0757874	5.5978	
-0.0567627	0.0757935	5.5978	
0.0164795	0.0745056	5.5978	
0.065918	0.0742615	5.5978	
0.144653	0.0755676	5.5978	
-0.0396729	0.0759583	5.5978	
-0.0231934	0.0752502	5.5978	
-0.0836182	0.0754822	5.5978	
0.112915	0.0752075	5.5978	
0.109863	0.0757507	5.5978	
-0.108643	0.0767761	5.5978	
-0.0317383	0.0770935	5.5978	
-0.0878906	0.0772583	5.5978	
-0.142822	0.0783081	5.5978	
0.0592041	0.0788513	5.5978	
-0.0292969	0.0787537	5.5978	
0.0231934	0.0778503	5.5978	
0.316772	0.080072	5.5978	
-0.0408936	0.0792725	5.5978	
0.0512695	0.0787415	5.5978	
0.00854492	0.0759583	5.5978	
0.0952148	0.0765625	5.5978	
0.289917	0.0787598	5.5978	
-0.119019	0.0790466	5.5978	
-0.175171	0.0804504	5.5978	
-0.0964355	0.0810181	5.5978	
0.0506592	0.0813171	5.5978	
-0.0891113	0.0821167	5.5978	
-0.0567627	0.0817993	5.5978	
0.0146484	0.081842	5.5978	
0.0860596	0.0811646	5.5978	
-0.0402832	0.0801025	5.5978	
-0.0598145	0.0793518	5.5978	
0.067749	0.0796265	5.5978	
0.232544	0.0818237	5.5978	
0.133057	0.0821655	5.5978	
-0.100098	0.0826294	5.58036	
0.0292969	0.0806213	5.58036	
0.122681	0.0815918	5.58036	
0.00671387	0.0810669	5.58036	
-0.0579834	0.0812927	5.58036	
-0.0646973	0.0815186	5.58036	
-0.0335693	0.0812805	5.58036	
0.0256348	0.0814636	5.58036	
-0.0427246	0.0804565	5.58036	
-0.15625	0.081012	5.58036	
0.0708008	0.0812073	5.58036	
0.130005	0.0819214	5.58036	
-0.0427246	0.0808472	5.58036	
-0.0994873	0.0812134	5.58036	
0.221558	0.0828796	5.58036	
0.0299072	0.083075	5.56292	
-0.175171	0.0838684	5.56292	
0.055542	0.0835632	5.56292	
-0.117188	0.0846924	5.54548	
0.0134277	0.0817078	5.54548	
0.0744629	0.0815308	5.54548	
0.00549316	0.0801697	5.54548	
0.107422	0.0811951	5.52804	
0.0299072	0.0810669	5.52804	
-0.0244141	0.0812134	5.52804	
0.15686	0.0811584	5.52804	
0.00244141	0.0809448	5.52804	
0.0610352	0.0812988	5.52804	
0.109863	0.0822266	5.52804	
-0.199585	0.0827942	5.52804	
-0.067749	0.0828735	5.52804	
-0.0244141	0.0821899	5.52804	
0.0872803	0.0823364	5.52804	
0.0579834	0.0825256	5.52804	
0.0177002	0.082312	5.52804	
0.0860596	0.0831604	5.52804	
-0.0463867	0.0834412	5.52804	
0.0695801	0.083728	5.5106	
0.0543213	0.083905	5.5106	
0.0579834	0.0844543	5.5106	
0.0476074	0.084845	5.5106	
-0.0579834	0.0852051	5.5106	
-0.137939	0.0854187	5.5106	
0.020752	0.0854126	5.5106	
0.170288	0.0861389	5.5106	
-0.0506592	0.0862915	5.5106	
-0.128784	0.0862122	5.5106	
-0.0482178	0.0848999	5.5106	
-0.0640869	0.0853027	5.5106	
0.0482178	0.0841553	5.49316	
0.124512	0.0848083	5.49316	
0.0360107	0.0848877	5.49316	
0.0671387	0.0847412	5.49316	
0.123901	0.0842957	5.49316	
-0.00366211	0.082959	5.47573	
0.0335693	0.0820251	5.47573	
0.0231934	0.0820923	5.47573	
-0.0201416	0.0812805	5.47573	
-0.0689697	0.0807007	5.47573	
0	0.0793518	5.47573	
-0.162964	0.0789307	5.47573	
-0.0177002	0.0778137	5.47573	
0.0634766	0.077356	5.47573	
-0.102539	0.0774597	5.47573	
-0.0476074	0.0776611	5.47573	
0.0384521	0.077478	5.47573	
0.020752	0.0775208	5.47573	
-0.00732422	0.0769348	5.47573	
0.0140381	0.0756287	5.47573	
-0.0311279	0.0755432	5.47573	
-0.0488281	0.0757996	5.47573	
0.0494385	0.0754578	5.47573	
-0.0341797	0.0746704	5.45829	
0.0769043	0.0743408	5.45829	
0.065918	0.0739136	5.45829	
0.0189209	0.0737854	5.45829	
-0.0915527	0.073822	5.45829	
0.0476074	0.0728699	5.45829	
0.259399	0.0748718	5.45829	
0.126343	0.0758423	5.45829	
0.0762939	0.0763733	5.45829	
-0.164185	0.0748474	5.45829	
-0.108032	0.0755188	5.45829	
0.238647	0.0773926	5.45829	
-0.120239	0.0785095	5.45829	
-0.110474	0.0786621	5.45829	
0.0653076	0.076416	5.44085	
-0.0939941	0.0761658	5.44085	
-0.0482178	0.0748962	5.44085	
0.153809	0.07547	5.44085	
0.00610352	0.0750244	5.44085	
0.17334	0.0758667	5.44085	
0.101929	0.0763184	5.44085	
0.0012207	0.0761841	5.42341	
0	0.0753235	5.42341	
-0.00915527	0.0750122	5.42341	
-0.270996	0.077124	5.42341	
0.0238037	0.0766846	5.42341	
0.0170898	0.07453	5.40597	
-0.109253	0.074292	5.40597	
-0.111084	0.0744019	5.40597	
-0.0189209	0.0742981	5.40597	
0.043335	0.0735046	5.40597	
0.098877	0.0744263	5.40597	
0.117188	0.0750183	5.40597	
0.0140381	0.0745117	5.40597	
0.0360107	0.0745361	5.42341	
0.0823975	0.0751038	5.42341	
-0.0543213	0.0752197	5.42341	
-0.0280762	0.073938	5.42341	
-0.0396729	0.0736267	5.42341	
-0.0268555	0.0725952	5.42341	
-0.0799561	0.0729675	5.42341	
-0.00854492	0.0720581	5.42341	
-0.0134277	0.0699768	5.42341	
-0.0140381	0.0698181	5.42341	
0.146484	0.0695313	5.42341	
0.0012207	0.068988	5.42341	
-0.0616455	0.0684326	5.42341	
0.126953	0.0695679	5.42341	
0.0756836	0.0695801	5.42341	
0.147095	0.0709961	5.42341	
0.176392	0.0716858	5.42341	
0.150757	0.0728943	5.42341	
-0.213623	0.0747864	5.42341	
0.0256348	0.0734741	5.42341	
0.0421143	0.0738708	5.42341	
-0.0592041	0.0738525	5.42341	
-0.0689697	0.0734436	5.42341	
-0.158691	0.0730347	5.42341	
-0.0640869	0.072998	5.42341	
-0.0311279	0.0730652	5.42341	
0.136108	0.0735535	5.42341	
0.20752	0.0750488	5.42341	
0.132446	0.0761963	5.42341	
0.0732422	0.0760681	5.42341	
0.0402832	0.0760071	5.44085	
0.0775146	0.0760864	5.44085	
-0.0445557	0.0759888	5.44085	
-0.0170898	0.0755798	5.44085	
-0.022583	0.0753296	5.44085	
-0.198364	0.0767334	5.44085	
-0.124512	0.0765991	5.44085	
-0.0402832	0.0767944	5.44085	
-0.0640869	0.0757324	5.44085	
0.147705	0.0767029	5.44085	
-0.0811768	0.0762268	5.44085	
-0.117188	0.0769165	5.44085	
0.00671387	0.0763428	5.44085	
0.0964355	0.076825	5.44085	
0.140991	0.0769897	5.44085	
-0.0640869	0.0772705	5.44085	
-0.0860596	0.0774597	5.44085	
0.202637	0.0782471	5.44085	
-0.0158691	0.0783691	5.44085	
-0.0476074	0.0785095	5.44085	
0.0622559	0.0789001	5.44085	
0.0482178	0.0791809	5.44085	
0.0128174	0.0786194	5.44085	
-0.0738525	0.0793579	5.42341	
0.0183105	0.0779114	5.42341	
0.0360107	0.0780945	5.42341	
-0.00549316	0.0775146	5.42341	
0.103149	0.0775208	5.42341	
-0.0378418	0.0774231	5.42341	
-0.140991	0.0784485	5.42341	
0.00732422	0.0783142	5.42341	
0.112305	0.079364	5.42341	
-0.0811768	0.0800354	5.42341	
-0.00915527	0.0798157	5.44085	
0.205688	0.0813843	5.44085	
0.0012207	0.0809021	5.44085	
0.0231934	0.0807922	5.44085	
0.0268555	0.0802917	5.44085	
0.127563	0.0809082	5.45829	
0.0994873	0.0817139	5.45829	
-0.065918	0.0814575	5.45829	
-0.057373	0.0815552	5.45829	
0.0610352	0.0795715	5.44085	
-0.170288	0.080011	5.44085	
0.0408936	0.079657	5.44085	
0.0457764	0.0784729	5.44085	
-0.0512695	0.0779053	5.44085	
0.106201	0.0765808	5.44085	
-0.0769043	0.0761475	5.44085	
0.00793457	0.0751221	5.44085	
0.0933838	0.0754028	5.44085	
-0.00549316	0.0745178	5.44085	
0.0335693	0.0743713	5.44085	
-0.0366211	0.0731995	5.45829	
-0.0335693	0.0734741	5.45829	
-0.0610352	0.0723511	5.45829	
-0.15625	0.0728943	5.45829	
0.0891113	0.0737732	5.45829	
0.250244	0.0762756	5.45829	
-0.152588	0.07771	5.45829	
-0.163574	0.0766357	5.45829	
0.055542	0.0769531	5.45829	
0.166016	0.0784424	5.45829	
0.0561523	0.0779114	5.45829	
-0.0299072	0.0770996	5.45829	
-0.0170898	0.0770813	5.47573	
0.109253	0.0777405	5.47573	
0.234985	0.0791016	5.47573	
-0.0598145	0.0785278	5.47573	
0.0299072	0.0786865	5.47573	
0.0317383	0.0786438	5.47573	
-0.010376	0.0779236	5.47573	
0.108643	0.0784668	5.49316	
0.0201416	0.0783875	5.49316	
-0.0299072	0.0782898	5.49316	
-0.078125	0.0788025	5.49316	
0.0866699	0.0788696	5.49316	
0.043335	0.0792175	5.49316	
0.0476074	0.0795593	5.49316	
-0.0201416	0.0796204	5.5106	
0.0183105	0.0783386	5.5106	
-0.0512695	0.0788391	5.5106	
-0.112305	0.0793457	5.5106	
0.00305176	0.0781067	5.5106	
-0.00610352	0.0774109	5.5106	
-0.0830078	0.07677	5.5106	
-0.166626	0.0766724	5.5106	
0.0598145	0.0757629	5.5106	
0.118408	0.0748108	5.5106	
0.0970459	0.0755249	5.5106	
-0.134277	0.0764465	5.52804	
-0.0134277	0.0759888	5.52804	
0.0274658	0.0755737	5.52804	
-0.00915527	0.0740784	5.52804	
0.0628662	0.0740662	5.52804	
0.105591	0.0748108	5.52804	
-0.0891113	0.0743408	5.52804	
0.0598145	0.0728638	5.52804	
0.100708	0.0725464	5.52804	
-0.000610352	0.0718201	5.52804	
0.195923	0.0733765	5.52804	
0.155029	0.0741516	5.52804	
-0.0646973	0.074353	5.52804	
0.0622559	0.0748047	5.52804	
-0.00671387	0.074646	5.52804	
-0.0958252	0.0736206	5.52804	
0.0897217	0.0732727	5.52804	
-0.149536	0.0743652	5.5106	
-0.0665283	0.0743896	5.5106	
-0.055542	0.073468	5.5106	
0.067749	0.0733337	5.5106	
-0.159912	0.073761	5.5106	
-0.0360107	0.074054	5.5106	
0.0476074	0.0735657	5.5106	
0.0756836	0.0729126	5.5106	
0.0274658	0.0725464	5.5106	
-0.101318	0.072699	5.5106	
0.0872803	0.0715454	5.5106	
-0.0177002	0.0715637	5.5106	
0.106201	0.0721497	5.5106	
0.0366211	0.0718933	5.5106	
0	0.0714111	5.5106	
-0.0238037	0.071521	5.5106	
-0.0274658	0.0710571	5.5106	
0.143433	0.0723083	5.5106	
-0.0524902	0.0724731	5.5106	
0.0152588	0.0725708	5.52804	
0.0830078	0.0723694	5.52804	
-0.0457764	0.0724487	5.52804	
-0.0714111	0.0717529	5.52804	
0.169067	0.0733704	5.52804	
0.0787354	0.0730347	5.52804	
-0.0592041	0.0728149	5.52804	
0.0115967	0.0728394	5.52804	
0.103149	0.071814	5.52804	
-0.15686	0.0733704	5.52804	
-0.0439453	0.0735779	5.52804	
0.0402832	0.0737122	5.52804	
-0.032959	0.0727661	5.52804	
-0.0408936	0.0721802	5.52804	
-0.0921631	0.0724426	5.52804	
0.0219727	0.0720886	5.52804	
0.153198	0.0730103	5.54548	
-0.112915	0.0724365	5.54548	
0.170288	0.0737305	5.54548	
0.123291	0.0745056	5.54548	
-0.0494385	0.0744873	5.56292	
-0.043335	0.0738586	5.56292	
0.0323486	0.0734131	5.56292	
0.0549316	0.0738831	5.56292	
-0.0415039	0.0733643	5.56292	
0.0305176	0.0736145	5.56292	
-0.0219727	0.0734985	5.56292	
0.10498	0.0741821	5.56292	
0.106201	0.0749084	5.56292	
-0.00244141	0.0743225	5.58036	
0.103149	0.0737915	5.58036	
0.0341797	0.0732422	5.58036	
0.0457764	0.0711975	5.58036	
-0.0463867	0.0701355	5.58036	
-0.15625	0.0700623	5.58036	
-0.0372314	0.0698792	5.5978	
-0.0616455	0.0688354	5.5978	
-0.10376	0.0693115	5.5978	
-0.0732422	0.0697449	5.5978	
-0.0787354	0.0703613	5.5978	
-0.141602	0.0706848	5.5978	
0.065918	0.0689941	5.5978	
0.250244	0.0708984	5.5978	
-0.0793457	0.0713928	5.5978	
-0.115967	0.0722351	5.5978	
0.10437	0.073175	5.5978	
0.231934	0.074408	5.5978	
-0.0354004	0.0745605	5.5978	
0.114746	0.0754089	5.5978	
0.0164795	0.0747925	5.5978	
-0.145874	0.0753845	5.5978	
0.0164795	0.075116	5.61523	
-0.00549316	0.0746948	5.61523	
0.0317383	0.0748108	5.61523	
0.153198	0.0761597	5.61523	
-0.0830078	0.0764771	5.61523	
-0.219116	0.0775452	5.61523	
0.205688	0.0795715	5.61523	
0.057373	0.0800842	5.61523	
0	0.0792542	5.61523	
0.0836182	0.0784241	5.61523	
0.0134277	0.0779602	5.61523	
0.0793457	0.0775696	5.61523	
-0.00793457	0.0766785	5.61523	
0.0909424	0.0762451	5.61523	
-0.0537109	0.0766479	5.61523	
0.0830078	0.0772034	5.61523	
0.065918	0.077771	5.61523	
-0.159302	0.0787354	5.61523	
-0.105591	0.0787354	5.61523	
0.0726318	0.0785706	5.61523	
0.055542	0.0785278	5.61523	
0.0152588	0.0776733	5.61523	
0.135498	0.0790222	5.61523	
-0.0537109	0.0776001	5.61523	
-0.00976563	0.0761475	5.61523	
0.147705	0.0769775	5.61523	
0.122681	0.0775818	5.61523	
-0.0775146	0.0782898	5.61523	
-0.0848389	0.0781799	5.61523	
-0.0170898	0.0774536	5.61523	
-0.123291	0.0771912	5.61523	
-0.0402832	0.0769287	5.61523	
0.0262451	0.0766357	5.61523	
0.0671387	0.0766296	5.61523	
0.0109863	0.0751404	5.61523	
0.0213623	0.0749939	5.61523	
0.130615	0.075824	5.61523	
0.0769043	0.0758362	5.61523	
0.103149	0.076593	5.63267	
0.0506592	0.0760864	5.63267	
-0.0231934	0.0754456	5.63267	
-0.175171	0.0770203	5.63267	
-0.0195313	0.0761536	5.63267	
-0.0469971	0.0762573	5.63267	
-0.163574	0.0778931	5.63267	
-0.00610352	0.0777161	5.63267	
-0.0189209	0.0776306	5.63267	
-0.0524902	0.0767212	5.63267	
-0.0854492	0.0770508	5.63267	
0.0787354	0.0776855	5.63267	
0	0.0768555	5.63267	
-0.0012207	0.0764099	5.65011	
0.132446	0.0770203	5.65011	
0.117798	0.0765076	5.65011	
0.0109863	0.0758301	5.65011	
-0.0805664	0.0760437	5.66755	
0.198364	0.0779114	5.66755	
0.067749	0.0775574	5.66755	
-0.0158691	0.0761475	5.66755	
0.115356	0.0768616	5.66755	
-0.0549316	0.0770081	5.66755	
0.0549316	0.0772278	5.66755	
0.0195313	0.0770142	5.65011	
-0.0238037	0.0763306	5.65011	
-0.0134277	0.0762451	5.65011	
-0.0469971	0.0751831	5.65011	
0.0689697	0.0747437	5.65011	
-0.103149	0.0740723	5.65011	
-0.098877	0.0738281	5.66755	
-0.0250244	0.073584	5.66755	
0.165405	0.0748047	5.66755	
-0.15564	0.0760376	5.66755	
0.055542	0.0760437	5.66755	
0.0958252	0.0765869	5.66755	
0.0775146	0.0770569	5.66755	
0.0897217	0.0777344	5.66755	
-0.0396729	0.0770813	5.66755	
-0.0164795	0.0761841	5.66755	
0.119019	0.0773499	5.66755	
-0.128174	0.0776001	5.66755	
-0.0598145	0.0778564	5.66755	
-0.078125	0.0781799	5.66755	
0.022583	0.0779419	5.66755	
0.0445557	0.076825	5.66755	
0.0622559	0.0770752	5.66755	
0.067749	0.0771362	5.66755	
-0.0494385	0.076593	5.66755	
0.185547	0.0777161	5.66755	
0.0836182	0.0777649	5.66755	
0.162354	0.0779724	5.66755	
0.0286865	0.0776001	5.66755	
0.140381	0.0765015	5.66755	
-0.0646973	0.076355	5.66755	
-0.115967	0.076355	5.66755	
0.055542	0.0758667	5.66755	
-0.00244141	0.0735718	5.66755	
-0.122681	0.0744446	5.65011	
-0.200806	0.0753052	5.65011	
-0.000610352	0.0751465	5.65011	
-0.0616455	0.0743042	5.66755	
-0.0384521	0.0745239	5.66755	
0.0396729	0.0748657	5.66755	
-0.0732422	0.0752808	5.66755	
0.0292969	0.0740417	5.66755	
0.172119	0.0749329	5.66755	
0.159912	0.0743408	5.66755	
0.194702	0.074231	5.66755	
0.0946045	0.0746033	5.66755	
0.0189209	0.0747925	5.66755	
0.142822	0.0753845	5.66755	
0.111694	0.0763672	5.66755	
-0.0622559	0.0761963	5.66755	
-0.0439453	0.0765564	5.66755	
-0.0378418	0.0760254	5.66755	
-0.0561523	0.0760498	5.66755	
-0.284424	0.078064	5.66755	
-0.0982666	0.0783875	5.66755	
-0.0518799	0.0773132	5.66755	
-0.0671387	0.0769287	5.66755	
-0.131226	0.0775146	5.66755	
-0.0262451	0.0772217	5.66755	
-0.0653076	0.0777222	5.66755	
0.0726318	0.0770935	5.66755	
0.0769043	0.0773254	5.66755	
0.228882	0.0795166	5.66755	
-0.10498	0.0790894	5.66755	
0.102539	0.0788879	5.66755	
0.078125	0.078894	5.66755	
-0.0396729	0.0784424	5.66755	
0.147705	0.0797485	5.65011	
-0.0811768	0.0793274	5.65011	
-0.117188	0.0800964	5.66755	
0.115967	0.0809937	5.66755	
-0.0689697	0.081012	5.66755	
0.188599	0.0827881	5.66755	
0.0189209	0.0827637	5.66755	
0.00488281	0.0815063	5.66755	
0.142212	0.0821594	5.66755	
0.0335693	0.0814636	5.66755	
0.0457764	0.0814148	5.66755	
-0.03479	0.0815308	5.66755	
-0.117188	0.0809509	5.66755	
-0.0274658	0.0810303	5.66755	
0.0390625	0.0809509	5.66755	
-0.130005	0.0806152	5.66755	
0.0341797	0.080896	5.66755	
-0.0177002	0.0808838	5.66755	
0.0195313	0.0805542	5.66755	
-0.0421143	0.0801208	5.66755	
0.0604248	0.0799377	5.66755	
0.0262451	0.0802002	5.66755	
0.0653076	0.0808411	5.66755	
0.0408936	0.0799255	5.66755	
-0.043335	0.0791809	5.66755	
-0.0323486	0.0793945	5.66755	
0.222778	0.0808167	5.66755	
0.206909	0.0809021	5.66755	
0.00915527	0.0803162	5.66755	
-0.0836182	0.0809937	5.66755	
0.0970459	0.0808105	5.66755	
0.128174	0.081543	5.66755	
0.0372314	0.081366	5.66755	
-0.22522	0.0834229	5.66755	
-0.264893	0.0858337	5.65011	
0.15564	0.0872559	5.65011	
-0.0463867	0.0872498	5.65011	
-0.186157	0.0884216	5.65011	
-0.0439453	0.0878296	5.65011	
0.126343	0.0881042	5.65011	
0.0421143	0.0882751	5.65011	
0.0244141	0.0868652	5.65011	
0.0793457	0.0861023	5.65011	
0.00854492	0.0856323	5.65011	
0.0811768	0.0854858	5.65011	
0.0189209	0.0848999	5.65011	
-0.0128174	0.0841309	5.65011	
0.00366211	0.0837708	5.65011	
-0.192871	0.0855347	5.65011	
0.0134277	0.0844788	5.65011	
0.0109863	0.0833069	5.65011	
-0.0909424	0.0836182	5.66755	
-0.0250244	0.0830872	5.66755	
0.132446	0.0841858	5.66755	
0.00976563	0.0838379	5.66755	
0.020752	0.0834229	5.65011	
0.0701904	0.0834473	5.65011	
0.133057	0.0842834	5.65011	
0.00305176	0.0824585	5.65011	
-0.0445557	0.0820679	5.65011	
-0.0506592	0.0809509	5.65011	
-0.0244141	0.0809082	5.65011	
-0.0860596	0.080365	5.65011	
-0.0164795	0.0798828	5.65011	
-0.0195313	0.0789185	5.66755	
0.147705	0.0798401	5.66755	
0.201416	0.0818298	5.65011	
-0.0323486	0.0809265	5.65011	
0.187988	0.0807983	5.65011	
0.184326	0.0826355	5.65011	
-0.022583	0.0822449	5.65011	
-0.134277	0.0832031	5.65011	
-0.0189209	0.0829956	5.65011	
0.012207	0.0823853	5.65011	
-0.0946045	0.0830383	5.65011	
-0.179443	0.0831116	5.65011	
0.00732422	0.0815857	5.65011	
-0.0195313	0.079834	5.65011	
0.10498	0.0799377	5.65011	
0.065918	0.0804077	5.65011	
-0.0793457	0.0797729	5.65011	
0.065918	0.0793152	5.65011	
-0.0402832	0.0790955	5.65011	
-0.0604248	0.0792603	5.65011	
0.0720215	0.0796021	5.65011	
0.0512695	0.0795532	5.65011	
0.0909424	0.0776184	5.65011	
-0.0341797	0.0769775	5.65011	
-0.0592041	0.0770508	5.65011	
0.0201416	0.0765808	5.65011	
0.0384521	0.0756531	5.65011	
0.135498	0.0767456	5.63267	
-0.101929	0.0771118	5.63267	
-0.0372314	0.0767578	5.63267	
-0.022583	0.0762146	5.63267	
-0.0427246	0.074353	5.63267	
-0.0634766	0.073938	5.65011	
0.0335693	0.0732483	5.65011	
0.147095	0.073938	5.65011	
0.140991	0.0749512	5.65011	
-0.03479	0.073822	5.65011	
-0.0390625	0.0734009	5.65011	
0.0775146	0.0730042	5.65011	
-0.0579834	0.0724243	5.65011	
0.0512695	0.0722473	5.65011	
0.0378418	0.0707397	5.65011	
0.00305176	0.0705811	5.65011	
-0.102539	0.0715576	5.63267	
0.0238037	0.0703735	5.63267	
0.00305176	0.0700684	5.63267	
-0.012207	0.0697327	5.63267	
-0.0488281	0.069873	5.63267	
-0.0512695	0.0692139	5.63267	
0.0775146	0.0697144	5.63267	
-0.105591	0.0703796	5.63267	
-0.010376	0.0691833	5.63267	
0.0769043	0.0696106	5.65011	
0.0390625	0.0698242	5.65011	
-0.0848389	0.0704773	5.63267	
-0.0213623	0.0702698	5.63267	
0.151367	0.0711792	5.63267	
0.0543213	0.07146	5.63267	
0.00366211	0.0708435	5.63267	
0.00915527	0.0705261	5.63267	
0.154419	0.071637	5.63267	
0.0585938	0.0718994	5.63267	
0.0726318	0.0703979	5.63267	
0.0933838	0.0692627	5.63267	
0.0598145	0.0697693	5.63267	
0.043335	0.0693665	5.63267	
-0.145874	0.0698547	5.63267	
-0.0335693	0.0689087	5.63267	
-0.0305176	0.0688416	5.63267	
-0.0848389	0.0674377	5.63267	
-0.122681	0.0660156	5.63267	
-0.00610352	0.0645203	5.63267	
0.0756836	0.0648132	5.63267	
-0.0799561	0.0637512	5.63267	
-0.065918	0.0639709	5.63267	
0.057373	0.0632813	5.63267	
-0.020752	0.0630676	5.63267	
-0.0512695	0.0633362	5.63267	
0.0128174	0.0626709	5.63267	
-0.0311279	0.0628967	5.63267	
0.00427246	0.0621277	5.63267	
-0.00183105	0.0619568	5.63267	
0.00610352	0.0618896	5.63267	
0.0311279	0.0621643	5.63267	
-0.0231934	0.0604675	5.63267	
0.0579834	0.0609131	5.63267	
0.0231934	0.0610352	5.63267	
-0.0170898	0.0602966	5.63267	
0.106812	0.0611145	5.63267	
0.0762939	0.060553	5.61523	
0.133057	0.0617859	5.61523	
0.0250244	0.0618286	5.61523	
0.100708	0.0621338	5.61523	
0.0836182	0.0616394	5.61523	
-0.00244141	0.0616333	5.61523	
-0.10376	0.0622253	5.61523	
0.100708	0.0627258	5.61523	
-0.0921631	0.0634033	5.61523	
-0.0592041	0.0631348	5.5978	
-0.0366211	0.0633362	5.5978	
0.112305	0.0642639	5.5978	
0.10437	0.0638306	5.5978	
0.0445557	0.062262	5.58036	
-0.13855	0.063324	5.58036	
0.109253	0.0625366	5.58036	
0.0134277	0.0608276	5.58036	
0.00610352	0.0606628	5.58036	
-0.0891113	0.0602112	5.58036	
-0.0805664	0.0608276	5.58036	
-0.128174	0.0619873	5.58036	
-0.0158691	0.0612	5.58036	
-0.0665283	0.0600708	5.58036	
0.0708008	0.0607056	5.58036	
0.0421143	0.0609314	5.58036	
0.325928	0.0631409	5.58036	
-0.136719	0.0638489	5.58036	
0.00671387	0.0631226	5.58036	
0.281982	0.0652832	5.58036	
0.237427	0.0672546	5.58036	
-0.0836182	0.0674866	5.58036	
-0.0170898	0.0669373	5.58036	
0.116577	0.0675903	5.58036	
0.140381	0.0680847	5.58036	
-0.0787354	0.0685303	5.58036	
-0.00183105	0.0679565	5.58036	
0.0158691	0.0679138	5.58036	
-0.0848389	0.0683777	5.58036	
-0.0537109	0.0675598	5.58036	
-0.0195313	0.0667358	5.58036	
-0.10437	0.0674072	5.58036	
-0.067749	0.0678589	5.58036	
-0.0891113	0.0683228	5.56292	
-0.101929	0.0687073	5.56292	
0.0158691	0.0685303	5.56292	
0.102539	0.0680847	5.56292	
-0.0616455	0.0672913	5.56292	
-0.0878906	0.0678223	5.56292	
0.0634766	0.0680664	5.58036	
0.144043	0.0687317	5.58036	
0.0360107	0.068512	5.58036	
-0.126343	0.0692627	5.58036	
-0.0561523	0.0694458	5.58036	
-0.0396729	0.069812	5.58036	
-0.0524902	0.0693115	5.58036	
-0.0671387	0.0697449	5.58036	
-0.0476074	0.0701904	5.58036	
0.0158691	0.0702271	5.58036	
0.0714111	0.0704529	5.58036	
0.0201416	0.0701416	5.58036	
0.149536	0.0708618	5.58036	
0.115967	0.0709656	5.58036	
0.123901	0.0721008	5.58036	
0.201416	0.0733459	5.58036	
-0.13855	0.0743408	5.58036	
-0.0506592	0.073999	5.56292	
0.457153	0.0783569	5.56292	
-0.0408936	0.0772522	5.58036	
-0.314941	0.0798584	5.56292	
0.0823975	0.0806458	5.56292	
0.00488281	0.080603	5.58036	
-0.010376	0.0791626	5.58036	
-0.0860596	0.0794373	5.58036	
-0.00854492	0.0787964	5.58036	
0.0335693	0.0781982	5.58036	
0.0524902	0.078125	5.58036	
0.0927734	0.0786194	5.58036	
-0.142212	0.0785828	5.58036	
0.0213623	0.0784607	5.58036	
0.0317383	0.0784729	5.58036	
-0.00427246	0.0776672	5.58036	
-0.231934	0.0787598	5.58036	
-0.0280762	0.0789795	5.58036	
-0.045166	0.0786743	5.58036	
-0.0445557	0.0783203	5.58036	
-0.0408936	0.0780701	5.58036	
0.0427246	0.0779236	5.58036	
0.135498	0.079071	5.58036	
0.12085	0.0797668	5.58036	
-0.0732422	0.0803711	5.58036	
0.0177002	0.0802368	5.58036	
0.131226	0.0815063	5.58036	
0.147705	0.0829651	5.58036	
-0.00732422	0.0829773	5.58036	
-0.0231934	0.0828979	5.5978	
0.020752	0.0828735	5.5978	
0.204468	0.0843384	5.5978	
0.100708	0.0851135	5.5978	
-0.149536	0.086438	5.5978	
-0.032959	0.0856995	5.5978	
0.00366211	0.0849731	5.5978	
0.136719	0.0850098	5.61523	
-0.166016	0.0864197	5.61523	
-0.258179	0.0879944	5.61523	
0.088501	0.0880432	5.61523	
0.0512695	0.0885315	5.61523	
-0.188599	0.0893799	5.61523	
-0.110474	0.0894775	5.61523	
0.00488281	0.0886047	5.61523	
-0.0384521	0.0883972	5.61523	
0	0.088031	5.61523	
0.0921631	0.0878296	5.61523	
-0.00732422	0.0868591	5.61523	
0.145264	0.0878662	5.63267	
0.150757	0.0879883	5.63267	
0.065918	0.0875549	5.63267	
0.0653076	0.0880737	5.63267	
-0.0280762	0.0882935	5.63267	
0.00488281	0.0874512	5.63267	
0.00610352	0.0867065	5.63267	
-0.0872803	0.0862976	5.63267	
0.0231934	0.0863708	5.63267	
0.010376	0.0858093	5.63267	
-0.0750732	0.0858521	5.63267	
0.151978	0.0869507	5.63267	
0.162354	0.0853149	5.65011	
-0.124512	0.0851929	5.65011	
-0.0878906	0.0860046	5.65011	
0.168457	0.0848694	5.65011	
-0.0164795	0.0826599	5.66755	
-0.0012207	0.0818359	5.66755	
-0.0390625	0.0820557	5.66755	
0.137939	0.0822693	5.66755	
-0.00183105	0.0808838	5.68499	
-0.198364	0.0820801	5.68499	
0.045166	0.0825134	5.70243	
